"timestamp","Author","Comment"
"36:42","MaxCaVeMan101 and Fatfurry420 Clips","heyyyyy"
"36:44","Jeremy B Lügenbuhl ","We used to beat up punks at USC and steal the carts get chased by usc security "
"36:48","MRBUCKNUTZ","damn that gal got kegs"
"30:32","D. Martin","Hurry up. I want to see some more ads."
"30:33","THIS IS REVOLUTION podcast","@RyanTheKiller254 if Maiava has a few more good games like this, he may find himself in the running"
"30:36","Keith Kerr","Nebraska is not yet a proven braggable opponent."
"30:37","Jeremy B Lügenbuhl ","USC is top 3"
"30:37","Mike Fort","We had no WR or QB last year and we still won in the toilet bowl."
"30:48","Mike Fort","This game? Illinois."
"30:49","Goyard Blessed","Garage "
"30:50","Kowboykool","Fg vibes "
"30:53","Mike","You hav eto take the 3"
"30:59","Young Assassin","michigan doesn't need wrong to beat osu"
"31:07","Sorensen","Is Gus Johnson commentating? Sounds like him, but it also doesn't."
"31:10","RyanTheKiller254","Maiava is legit"
"31:10","djgonzoPhD","Na mike.USC"
"31:11","Jeremy B Lügenbuhl ","USC is top 3"
"31:13","Nikola Šarić","MAIAVA YOU ARE SO DUMB"
"31:15","Zildjian","soccer"
"31:20","barrerasj","67"
"31:24","MRBUCKNUTZ","lol funny boy funny Michigan Beats osu goes 7-5 beats nebraska by 3 now there world beaters 8-4 9-3 best"
"31:25","The 40","Chip shot"
"31:28","OHIO STATE","fuck "
"31:28","Cheesynutsak69","67"
"31:33","Mike","at least they will get points before the half but you would have liked to see them more aggressive near the end zone"
"31:35","djgonzoPhD","good"
"31:36","PepeJTrumpHFW","Could have been worse."
"31:37","The 40","My parlay still intact"
"31:38","Jose M Gomez","USC will blow out Illinois after the half"
"31:42","Eric Harrington","damn a fumble to a fg mannnn"
"31:45","Kowboykool","In a dog fight with Illinois is crazy 😂"
"31:46","Demetrice Williams","horrible "
"31:48","Jeremy B Lügenbuhl ","USC is in da hood"
"31:50","DashTheEsper","This is Gus Johnson & Joel Klaat I believe"
"31:53","Mike Fort","It's rough to travel that distance. Last year the sucknuts had to travel to Eugene for a game and lost by a point. Then on a neutral field they wrecked Oregon."
"31:55","The 40","Get my $ Illinois"
"32:02","Eric Harrington","Same"
"32:05","Mike Fort","Travel distance matters when it's that much."
"32:08","Tanner Davis","usc is bottom of the barrel "
"32:14","Demetrice Williams","stupid refs "
"32:14","djgonzoPhD","Mike you are the best"
"32:22","Eric Harrington","td? "
"32:23","Jose M Gomez","USC will blow out these fools after the half"
"32:27","The 40","Tanner 😂"
"32:28","PepeJTrumpHFW","Let's see a runback."
"32:29","D. Martin","Oh boy...more ads on the way!"
"32:29","Jeremy B Lügenbuhl ","USC top 3"
"32:31","Mike Fort","Thanks. I'm inclined to agree."
"32:37","MRBUCKNUTZ","And will wreck Michigan your via 4th L by The Buckeyes impending Go Buckeyes"
"32:41","The 40","😂"
"32:44","Demetrice Williams","just end the half Jesus christ "
"28:22","Tanner Davis","cookeddddd"
"28:27","Demetrice Williams","wow"
"28:29","lil auxxy","he was outlol"
"28:30","djgonzoPhD","the refs are the best"
"28:35","dealz 1947","Wat are the refs smoking? "
"28:36","The 40","🤷‍♂"
"28:37","Tsukasa Knoell","Marcus Allen back in the day would literally jump onto his linemans back then jump over the pile...think about how crazy that really would be to do motherfuckers!!"
"28:38","Tanner Davis","no challenge now lol "
"28:43","Chris","wow! the boost SC is getting from these refs is shameless!"
"28:45","Goyard Blessed","Omg time out time out time out what am I watching?"
"28:49","Demetrice Williams","how is that a catch smh"
"28:53","Eric Harrington","ref smoking some cali shit huh"
"28:54","MRBUCKNUTZ","Osu will give Michigan there 4th L"
"28:54","Gods Pocket","BYU for the Natty!"
"29:00","The 40","zebra 🚬"
"29:02","DashTheEsper","Good footwork to get that pass out"
"29:07","Jeremy B Lügenbuhl ","USC is top 2 "
"29:10","THIS IS REVOLUTION podcast","TD!"
"29:11","THIS IS REVOLUTION podcast","let's go"
"29:12","Keith Kerr","Boost on the road??? How does that work???"
"29:20","Mike Fort","The only losable game we have left is @USC."
"29:20","The 40","lol"
"29:21","THIS IS REVOLUTION podcast","that was odd"
"29:22","Jeremy B Lügenbuhl ","USC is top 3"
"29:25","Mike Fort","And this game makes me feel better about it."
"29:26","Goyard Blessed","Rb is so trash "
"29:27","djgonzoPhD","USC is going to win"
"29:31","Eric Harrington","1 banged uup"
"29:43","The 40","Who Mike? Michigan??"
"29:45","RyanTheKiller254","Arch 4 Heisman "
"29:47","THIS IS REVOLUTION podcast","Jakobi Lane is a beast, and he was out last week"
"29:48","Tsukasa Knoell","tou looking at being 10 12 feet in the air...anything could happen"
"29:50","Mike Fort","Yeah."
"29:53","Young Assassin","Michigan is clearly #1 in the B10"
"29:55","MRBUCKNUTZ","Michigan aint got no WR's"
"29:56","Smooth Rizzo","stopped em"
"29:59","Mike Fort","2 of our 4 hardest games already happened."
"30:00","The 40","Ryan 🤘🏽"
"30:03","Dawson Smith","14-14! "
"30:04","Mike Fort","@OU @NEB"
"30:10","Smooth Rizzo","10-14"
"30:16","Mike","that last playcall to run iwth so little time left and forced to burn final time out could come back to haunt them"
"30:17","RyanTheKiller254","Hook Em'"
"30:23","JRFrancisco20088","Miyagi just screwed up. Throw the ball away. "
"30:25","Dawson Smith","14-14"
"30:27","The 40","🫡💯🤘🏽"
"30:32","Robert Monteiro","USC win"
"30:32","djgonzoPhD","mike who do you think will win"
"25:02","djgonzoPhD","that ref is the best"
"25:05","The 40","6th year?? lol"
"25:08","Jose M Gomez","Outstanding call"
"25:12","Keith Kerr","Tsukasa...that was Joe Theismann not Joe Montana."
"25:15","dan123419","usc got a massive break tbh"
"25:16","Goyard Blessed","Ion understand why you don’t play like this the whole game "
"25:18","Eric Harrington","refs tying to shank us"
"25:21","Jose M Gomez","USC is gonna get 3 points...lol"
"25:30","djgonzoPhD","USC champions"
"25:37","Tsukasa Knoell","thanks Keith. I'm a moron"
"25:38","Jose M Gomez","14-10 halftime....lol"
"25:42","Demetrice Williams","stupid refs "
"25:45","The 40","Tanook Hines he wanted to go to Texas couldn't spell his name tho"
"25:46","Lucas Mccarty","ND plays a bunch of nobody teams and walks into the playoffs again just to get stomped"
"25:54","Zildjian","i'm gonna buy some toilet paper!!"
"26:07","Keith Kerr","nah...all good they were both ND monsters."
"26:08","Jose M Gomez","meybe even 14-14"
"26:10","Goyard Blessed","All the better teams play at 3:00"
"26:10","bigjeff 2424","ducks gonna stomp pen"
"26:13","The 40","🧻"
"26:21","Demetrice Williams","this why they need younger refs who can see and understand the game smh "
"26:30","J Z","ILLINOIS WILL ALWAYS BE PATHETIC "
"26:36","THIS IS REVOLUTION podcast","helluva catch!"
"26:39","Tanner Davis","🫣"
"26:41","The 40","7th year senior"
"26:41","Tsukasa Knoell","did I just see Marcus allen"
"26:48","Eric Harrington","ref took the wind out the sail"
"26:50","The 40","Yep"
"26:57","Dustin Martin","UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw"
"26:59","Eric Harrington","NO td plz"
"27:24","Zildjian","show me an ad!!!"
"27:31","The 40","These guys on SC nuts cause WhoSC is a hot mess"
"27:35","Goyard Blessed","Rb n backfield for what just play 0 man up the whole game yu win "
"27:36","djgonzoPhD","it is going to be 14-14 "
"27:38","Demetrice Williams","stupid refs "
"27:41","The 40","Hot ass mess"
"27:44","t roy","I see you in here Jason Myles"
"27:45","Mike Fort","I don't have a dog in this fight."
"27:57","Demetrice Williams","and its not a catch "
"27:57","Dustin Martin","🐓"
"27:59","Mike Fort","Since we gotta play them soon I might lean USC."
"28:00","Kenny Wayne","Not a catch"
"28:00","Keith Kerr","calf down...does that count?"
"28:06","The 40","Ohio St fans do Mike lol"
"28:12","Dawson Smith","That’s a catch "
"28:13","The 40","😂"
"28:15","THIS IS REVOLUTION podcast","@t roy ha! Yeah, show is starting late today, so I get to watch a little of this game!"
"28:21","TN #1Defense SEC 🍊🍊","UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg"
"28:21","Mike Fort","Do they play USC too?"
"23:59","OHIO STATE","yesssssssas"
"23:59","Walt Biz","no momentum "
"24:00","Kowboykool","🧢 "
"24:00","Micheal Fleming","no"
"24:00","Tanner Davis","boyyyyyyyy"
"24:00","Jose M Gomez","lol"
"24:02","Chris Tesch","huh, go figure"
"24:02","Eric Harrington","LMAOOOOOO"
"24:02","Chessedog","lmao"
"24:03","Jose M Gomez","lol"
"24:06","OHIO STATE","ahahahahahahahahahahaha"
"24:07","JRFrancisco20088","That was not a fumble. "
"24:07","Steve Surles","FIGHT ON!!!!!!!!"
"24:07","Walt Biz","refs sold"
"24:07","James Monroe","BS"
"24:08","Jose M Gomez","Imknew it...lol"
"24:09","Tim Carter","LETS GOOOOOOOO"
"24:10","Mike Fort","Well that takes points off the boards."
"24:11","OHIO STATE","ahahahahahahahahaha "
"24:12","TN #1Defense SEC 🍊🍊","UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg"
"24:14","Mike Fort","14-7 halftime."
"24:14","OHIO STATE","ahahahahahahahahh"
"24:15","J Z","HAHAHA"
"24:19","Lucas Mccarty","LOLOL"
"24:19","The 40","Ohio St people rooting for SC ?? lmao"
"24:20","Keith Kerr","The Trojan Horse rumbles yet again..."
"24:20","Chris Bonner Jr","BS"
"24:21","scottintrabartolo","Bad call"
"24:21","Joseph Saunders","WBNA level quality"
"24:22","Jose M Gomez","lol fumble"
"24:22","Eric Harrington","ZEBRAS!!!!!"
"24:28","djgonzoPhD","Fight onnnnnnnnnUCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak"
"24:31","Tsukasa Knoell","joe Montana was forced to turnover after what Lawrence taylor did that Monday night I will never forget...parental advise if u peep that tackle."
"24:32","Demetrice Williams","horrible call by the refs "
"24:35","bigjeff 2424","good call"
"24:36","The 40","Wnba"
"24:36","Kowboykool","Refs be gay bruh "
"24:37","Mike Fort","ND takin the hogs to the shed."
"24:42","Jose M Gomez","excellent call"
"24:48","Smooth Rizzo","what a horseshit call"
"24:48","Mike Fort","Geez this defense."
"24:50","Jose M Gomez","outstanding call...lol"
"24:55","THIS IS REVOLUTION podcast","let's goooo!"
"24:55","Vulcanized Viton","he was so obviously down wtf"
"24:58","JRFrancisco20088","Hogs lost to Memphis."
"24:59","TN #1Defense SEC 🍊🍊","omg what a Dot"
"25:01","Tsukasa Knoell","joe thiesman...I fucked that all up"
"22:35","Kowboykool","Clearly down "
"22:35","dan123419","he's down"
"22:36","Mike Fort","I was from Burton, outside of Flint. Typical middle class nothing town."
"22:37","OHIO STATE","fuckkkkkkkkk"
"22:39","Chessedog","down"
"22:40","Tim Carter","Take the penalty "
"22:41","5 star akatski","wtf"
"22:41","Zildjian","holy cow mooooooooo"
"22:43","Nikola Šarić","there is zero percent chance this morons forced a turnover"
"22:43","Keith Kerr","Odelay Homer Simpson on the mic."
"22:44","The 40","🤣🤣🤣🤣🤣"
"22:44","corey rowden","illinois ball 100%"
"22:46","Eric Harrington","Runni it back!"
"22:49","Chris Tesch","not USC's ball 🤣"
"22:50","Goyard Blessed","Omgggg keep slowing this weak ass shit down "
"22:53","Micheal Fleming","hahahaha 🤣😂"
"22:54","Kowboykool","USC thought 😂"
"22:56","user-4ms2tg1r","Ruling on the Field Is that"
"22:58","Walt Biz","he down"
"23:01","The 40","Keith lol"
"23:04","PepeJTrumpHFW","USC got a break."
"23:10","Mike Fort","oh he was laying on the dude"
"23:12","Goyard Blessed","It’s fuckn obvious "
"23:13","dan123419","he's down lol"
"23:15","Jose M Gomez","Fumble"
"23:16","Micheal Fleming","wait a minute"
"23:20","JRFrancisco20088","After further review. USC ball. "
"23:21","djgonzoPhD","USC ball"
"23:23","Mike Fort","I thought he was down."
"23:24","user-4ms2tg1r","After Further Review* the Ruling on the Field of a Fumble"
"23:30","Tim Carter","Cmon bro I got 1st half under 30.5 call it a fumble "
"23:31","scottintrabartolo","No fumble"
"23:31","Jose M Gomez","USC ball"
"23:34","lil auxxy","hes down"
"23:34","Grape Tea News","USC ball "
"23:35","Micheal Fleming","that's a little bit too many commercials"
"23:38","The 40","Illinois ball"
"23:39","Ironlionm4n","hes clearly fkn down dumbass"
"23:45","THIS IS REVOLUTION podcast","YESSSSSS!!!!! FIGHT ON TROJANS!"
"23:46","djgonzoPhD","fumble"
"23:46","Nikola Šarić","THATS NT A FUCKING FUMBLE"
"23:54","Tim Carter","LOOOOOOL"
"23:55","OHIO STATE","hahahahahahahahahahahahaa"
"23:56","Jose M Gomez","lol"
"23:57","Ironlionm4n","thats crazy"
"23:58","Eric Harrington","WHATTTTTT"
"23:58","Jose M Gomez","lol"
"23:58","The 40","Wow"
"20:47","user-4ms2tg1r","Flag"
"20:54","The 40","😂"
"20:55","bigjeff 2424","no"
"20:58","Mike Fort","Detroit is trash, Saginaw is a shit pit...could go on."
"21:07","user-4ms2tg1r","More Recruits form Shreveport I Agree"
"21:08","JRFrancisco20088","Wait till you see what happened! WOW. "
"21:08","djgonzoPhD","why"
"21:09","Mike Fort","You get out west or north and it gets better."
"21:10","The 40","....."
"21:11","Goyard Blessed","Omg this is probably the slowest college football game I’ve ever seen "
"21:12","Jose M Gomez","Maiava sux"
"21:17","Troy Gomes","@Mike Fort Traverse City is nice. There's nice areas around the lake. "
"21:18","user-4ms2tg1r","Call Josh Johnsons Cousin Nem"
"21:18","Mike Fort","Anything on the I-75 corridor is a fucking pit."
"21:24","Eric Harrington","Heavy run"
"21:28","Micheal Fleming","USC ICU"
"21:29","Mike Fort","I give you that Troy."
"21:29","user-4ms2tg1r","Review"
"21:33","Mike Fort","Is that live?"
"21:37","Mike Fort","I thought he was down."
"21:40","Kowboykool","Bruh "
"21:41","Tsukasa Knoell","I bet our great nation has the biggest men....maybe russia..they big over there too"
"21:43","corey rowden","offsides"
"21:47","Carti","mannn"
"21:47","The 40","This game is a lesson for rest of Pac 10"
"21:48","Tim Carter","LOOOOOL"
"21:50","TN #1Defense SEC 🍊🍊","they cheating USC"
"21:51","scottintrabartolo","Not so fast"
"21:55","Keith Kerr","Now Mike...we can't indite entire cities...your going to have to be more specific. Local knowledge at so forth..."
"21:57","Nikola Šarić","there is no way this idiots forced a turnover"
"22:01","Goyard Blessed","He was down "
"22:01","The 40","😂😂"
"22:05","Tim Carter","LOOOOOOL"
"22:12","OHIO STATE","yessssss"
"22:13","Micheal Fleming","no"
"22:13","Tim Carter","LMAOOOOOOOOOOO"
"22:13","The 40","Lol"
"22:15","PepeJTrumpHFW","Coach bulimia"
"22:17","Notorious Gaming","lmaoooo"
"22:18","Eric Harrington","F***"
"22:19","Grape Tea News","Fight on"
"22:22","corey rowden","hes down"
"22:23","djgonzoPhD","what just happened!?"
"22:25","OHIO STATE","nooooooooo"
"22:28","The 40","Down"
"22:33","TN #1Defense SEC 🍊🍊","UCkszU2WH9gy1mb0dV-11UJg/W8IfY_bwAfiPq7IPvNCA2AUUCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AYUCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AYUCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AYUCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AY"
"22:34","Tim Carter","Nah he’s down bruh"
"22:34","The 40","lmao"
"17:30","Notorious Gaming","imagine losing to illinois"
"17:32","Christopher Shannon","draw took 3 seconds 🤣"
"17:33","Notorious Gaming","trash"
"17:34","Nikola Šarić","I would rush for 200 yards against USC"
"17:42","The 40","That Lincoln R Defense is Consistent"
"17:54","Notorious Gaming","avg of 5 yards before even touched"
"17:55","Tanner Davis","he said garage truck 😂😂😂"
"17:59","Notorious Gaming","smh"
"18:05","Eric Estes","Game not even over and people are coping lmao "
"18:05","Juan Tobias","me la pelan todos "
"18:10","Troy Gomes","USC d-line is better this year, but still a weakness"
"18:12","Keith Kerr","Mike might be from Ann Arbor. Jus' sayin'..."
"18:23","Mike Fort","Good guess Keith."
"18:24","user-4ms2tg1r","Illini Have Defeated Ohio State Twice in this Millenia Got It! "
"18:33","Smooth Rizzo","Illinois taking this"
"18:34","Mike Fort","I'm not ""from"" Ann Arbor, I just went to school there."
"18:34","Eric Estes","Illinois gonna clobber these clowns and feed families "
"18:36","Nikola Šarić","next time Maiava touches the football they will be down 3 touchdowns"
"18:37","Kowboykool","Run d still trash "
"18:38","Chris Tesch","usc's discipline has cost them at least 14 pts so far. Riley problem?"
"18:44","Christopher Shannon","Illinois grinding that D-line"
"18:51","Notorious Gaming","getting dominated by a fcs school"
"18:51","The 40","No I like Mikey Fort"
"18:58","Juan Tobias","ill give you that d"
"19:00","user-4ms2tg1r","Wheres Pete Carrols Superbowl Defense @"
"19:13","Mike Fort","@The 40 👍"
"19:20","The 40","Im from Styling, Michigan"
"19:26","Nikola Šarić","WORST Defensive line I have ever seen in my life"
"19:28","Mike Fort","Seahawks Legion of Book was crazy good"
"19:29","Tsukasa Knoell","if I was only 6 ft 5?????"
"19:35","TN #1Defense SEC 🍊🍊","i thought USC scored with a run TD oh man this is bad"
"19:39","The 40","Stallions, Michigan"
"19:40","Mike Fort","I'm originally from outside Flint."
"19:46","Jd Bell","Our defense look like they confused"
"19:49","Troy Gomes","The Office guys are still banking off of being on that sitcom. I never liked that show. It's corny,"
"19:54","The 40","Flint?? Mc Breed"
"20:03","OHIO STATE","shittygan still has that spicy water "
"20:04","Mike Fort","I left the state immediately after graduating from U of M. The state licks."
"20:07","Dawson Smith","Who gets ball at half? "
"20:18","Nikola Šarić","bruh 6 yards per rush, you can put a bunch of randoms and they can do better"
"20:18","Mike Fort","Weather is shit, crime is bad, and the job and housing markets are ass."
"20:24","scottintrabartolo","Confused "
"20:33","Troy Gomes","@Mike Fort Flint is a dump."
"20:34","djgonzoPhD","Do you guys think USC will win"
"20:39","Keith Kerr","No issues with Ann Arbor collected a few trophies for the mantle down in Austin from the Big House."
"20:40","user-4ms2tg1r","Uh Oh"
"20:43","Mike Fort","Whole state is a dump."
"20:45","The 40","Mike Fort tell us how you really feel.."
"20:46","Eric Harrington","lets go IL"
"14:06","Kowboykool","Wow "
"14:07","The 40","Catch"
"14:09","donnibrasko1","wow what a catch"
"14:14","Tanner Davis","kansas st gonna tear y’all up "
"14:14","JRFrancisco20088","Hello from the future. Watching it live on FOX. Don't want mess with the timeine though. "
"14:15","Maxima RPG MobileBoy","you guys are getting there. cya boys"
"14:17","Smooth Rizzo","toe drag"
"14:31","The 40","Great catch"
"14:35","Notorious Gaming","this what happens when I bet USC"
"14:53","The 40","Notorious that's your fault..."
"14:55","PepeJTrumpHFW","A catch?"
"14:57","The 40","😂"
"14:59","Smooth Rizzo","never bet the favorite unless its Ohio State"
"15:06","Troy Gomes","The sideline is way too small with the amount people that have to be on the sidelines. "
"15:08","Mike Fort","If I knew USC was favored in this, I might have taken Illinois ML."
"15:14","OHIO STATE","you gotta be insane taking illinois this game "
"15:16","The 40","I took Illinois straight to for a Buck"
"15:18","Tsukasa Knoell","he gotta be light skinned right? to of caught that"
"15:18","OHIO STATE","after last week "
"15:20","Keith Kerr","JR drop some betting futures or be called a dog in the streets."
"15:33","The 40","🤔🤷‍♂"
"15:35","Mike Fort","Last week was a one-off."
"15:40","PepeJTrumpHFW","Illinois just got the call."
"15:43","The 40","Lil Razzle Dazzle"
"15:45","Mike Fort","They can play 100 more times, Inidiana doens't win by 53 again."
"15:49","OHIO STATE","nah illinois is terrible "
"15:54","Tsukasa Knoell","hell no.....u mean to tell me arron caught that shit"
"15:55","el mero mero","ILLINOIS WILL CHOKE"
"15:56","contentdenied","Yet Illinois is still in the lead..."
"16:11","Mike Fort","Also USC struggled at home against kid brother."
"16:21","Mike Fort","They gave up 31 to a garbage truck from East Landfill."
"16:24","Troy Gomes","@Tsukasa Knoell Tight ends can't catch now? "
"16:37","The 40","Landfill??"
"16:43","Nikola Šarić","Lincoln Riley is such a shit coach"
"16:44","Kowboykool","USC mid asf "
"16:47","Mike Fort","yup"
"16:48","Christopher Shannon","USC in a 15 round fight"
"16:48","The 40","East Lansing??"
"16:54","Tanner Davis","the trash men?"
"16:58","The 40","😂😂"
"16:58","Mike Fort","yup"
"17:04","dan123419","usc will still wi "
"17:08","PepeJTrumpHFW","Go Illini!"
"17:10","Mike Fort","I can't belive that draw worked."
"17:14","el mero mero","Illinois is definitely ass"
"17:15","Mike Fort","Fuck, this D is horrid"
"17:15","Notorious Gaming","can tackle no defense and refs robbing em on offense yea gg"
"17:20","Troy Gomes","Nice delay"
"17:28","Punky Boy G Wiz","illinois definitely looks better so far"
"10:30","Tanner Davis","he is "
"10:38","Mike Fort","Of course I am a Michigan fan, and alum."
"10:39","Maxima RPG MobileBoy","its not"
"10:44","Maxima RPG MobileBoy","its terrible"
"10:45","The 40","He is Tanner ??"
"10:57","Mike Fort","It was more expensive finding a desk to hold all this shit on it."
"10:57","OHIO STATE","most consistent program ever "
"11:06","Mike Fort","I ended up buying 2 desks and putting them together."
"11:10","Tanner Davis","Mike fort what about OU?"
"11:15","Maxima RPG MobileBoy","you guys auck this year"
"11:22","The 40","WhoU ??"
"11:24","Mike Fort","What about OU"
"11:25","JRFrancisco20088","Got a Samsung 56-inch smart TV, curved. Great picture. "
"11:27","The 40","😂"
"11:34","Maxima RPG MobileBoy","atleast you have a cup cake schedule"
"11:41","The 40","What about Ou is right"
"11:48","scottintrabartolo","Go Padres"
"11:59","Tanner Davis","🤌🏿🤌🏿🤌🏿"
"12:07","The 40","San Diego 🫡"
"12:13","Mike Fort","Chip intentionally vanilla-called the Oklahoma game for reasons that escape me."
"12:13","OHIO STATE","we beat the #1 team already "
"12:18","Maxima RPG MobileBoy","1 title every 10 years is garbage"
"12:18","OHIO STATE","you just yappin "
"12:25","Maxima RPG MobileBoy","got to do better man"
"12:25","Mike Fort","I think we got coaches thinking Bryce is made of fucking glass or something."
"12:33","Tsukasa Knoell","struggle is real. blacks all over sports, TV,...where's all the diversity? not 1 Japanese players on either team. asain lives matter yall"
"12:40","Maxima RPG MobileBoy","Bama, Clemson and georgia got you beat"
"12:49","Troy Rousseau (Helmets)","GEAUX TIGERS !!!"
"12:51","Maxima RPG MobileBoy","but then again SEC is stronger"
"12:56","Maxima RPG MobileBoy","its not your fault"
"12:56","The 40","They aren't shy about Commercials round here"
"13:07","OHIO STATE","we ended clemson years ago bama fell off and georgia got bailed out by our kicker "
"13:08","Farmer14","ohio is the best there is!!!"
"13:13","Mike Fort","If Vandy is competitive in your conference, your conference licks."
"13:19","OHIO STATE","go bucks 🌰🅾"
"13:19","Troy Gomes","John Mateer is legit. The best dual-threat QB in the NCAA"
"13:32","Maxima RPG MobileBoy","Ohio state is way behind"
"13:37","The 40","Vandy has a 31 year old QB"
"13:45","Mike Fort","That was complte"
"13:47","Mike Fort","Review that"
"13:48","Executioner","facts"
"13:51","The 40","Played in USFL"
"13:52","MrPoloseason","Mateer is out for 3 months lol"
"13:53","Kowboykool","Almost a dot "
"13:55","Mike Fort","I think that toe is down."
"14:01","Mike Fort","yeah it's a catch"
"14:04","Maxima RPG MobileBoy","sorry. didnt mean to bully the big 10. my bad lol"
"14:04","scottintrabartolo","Catch"
"14:05","Smooth Rizzo","catch fasho"
"6:25","Kowboykool","Keep running "
"6:26","Pinzak Network","its called rigged match fixing..."
"6:27","Med Dsa","Those 3 students are sitting in the never been kissed section"
"6:29","Nikola Šarić","USC defense cant stop the cold"
"6:30","Patrick ","See yall later. Gotta be a better stream "
"6:30","Mike Fort","Was USC actually favored at kickoff?"
"6:57","Mike Fort","I only watch streaming services."
"6:57","PepeJTrumpHFW","Illinois will probably beat Ohio State this year."
"7:01","john","Indiana must really be good this time last week they already put Illinois away."
"7:01","Notorious Gaming","usc is so ahhh"
"7:06","TeamMetalSammy","USC is always favored "
"7:11","OHIO STATE","L rage bait "
"7:12","Brett McNamara","@OHIO STATE What are you talking about? Illinois, Purdue, and Northwestern always gives OSU fits."
"7:17","SkyQuest2K8","@Mike Fort Liekwise. "
"7:21","Mike Fort","I like these YT streams of football because I have 3 monitors on my rig so I'm watching 2 other games at the same time."
"7:36","Pinzak Network","what you expect? these young kids are doing bets on a side to rigg matches"
"7:36","SkyQuest2K8","@Mike Fort Cooll!"
"7:40","The 40","Mike Fort🥱"
"7:40","Mike Fort","Unfortunately both other games aren't close. ND whipped Arkansas and Pitt handling Louisville."
"8:11","OHIO STATE","brett illinois does not give us fits 😂😂 we beat northwestern by 30 in the big ten championship "
"8:11","The 40","Louisville still plays football??"
"8:20","OHIO STATE","purdue got 1 upset in 50 years lmao"
"8:24","Mike Fort","scratch that, Louisville just got a FD, one score game now"
"8:26","Brett McNamara","2007"
"8:32","Mike Fort","FG*"
"8:39","JRFrancisco20088","Fox is already at the 2:00 minute warning. "
"8:48","MRBUCKNUTZ","Make that read @Mike Fort"
"8:58","Mike Fort","Streams are always a minute behind."
"9:01","Maxima RPG MobileBoy","when I walked away it was 14-14 lol wth"
"9:01","MRBUCKNUTZ","bread"
"9:17","CFB GAME STREAMING ON ~🔴 𝐍𝐂𝐀𝐀𝐅𝐇𝐃,𝐂𝐎̷𝐌","📢🎞🏈"
"9:17","CFB GAME STREAMING ON ~🔴 𝐍𝐂𝐀𝐀𝐅𝐇𝐃,𝐂𝐎̷𝐌","📢🎞🏈"
"9:17","CFB GAME STREAMING ON ~🔴 𝐍𝐂𝐀𝐀𝐅𝐇𝐃,𝐂𝐎̷𝐌","📢🎞🏈v"
"9:18","CFB GAME STREAMING ON ~🔴 𝐍𝐂𝐀𝐀𝐅𝐇𝐃,𝐂𝐎̷𝐌","📢🎞🏈"
"9:18","CFB GAME STREAMING ON ~🔴 𝐍𝐂𝐀𝐀𝐅𝐇𝐃,𝐂𝐎̷𝐌","📢🎞🏈"
"9:24","Mike Fort","Doesn't cost much. Monitors are 100 bucks a pop."
"9:27","OHIO STATE","we run college football "
"9:32","Med Dsa","The TD was called back"
"9:33","DashTheEsper","Wake Forest driving again - 2nd 2:40 #16 Georgia Tech 3 Wake Forest 14"
"9:33","Mike Fort","Ok technically I use TVs not monitors."
"9:35","OHIO STATE","bow down to DADDY"
"9:44","Mike Fort","I have three 32 inch TVs hooked up. They were 99 bucks a joint."
"9:48","scottintrabartolo","Penalty "
"9:52","Brett McNamara","Juice Williams owned OSU"
"10:07","Maxima RPG MobileBoy","Ohio state averages 1 title every 10 years 🤣"
"10:07","walter","in your mommys basement i bet fort "
"10:14","The 40","Mike F you better not be Michigan fan.."
"10:24","Mike Fort","HUK HUK U FUNNEH WALTUR"
"10:25","OHIO STATE","better than 98 percent of the country lmao"
"2:43","Vibes","what"
"2:47","Alice","UCkszU2WH9gy1mb0dV-11UJg/LsMfY8P6G-yckNAPjoWA8AI"
"2:58","Kowboykool","Wtf "
"3:02","Mike Fort","noo streem"
"3:06","OHIO STATE","what the hell lol"
"3:07","The 40","push on deez"
"3:08","DashTheEsper","I think I just got telelported"
"3:11","Alice","UCkszU2WH9gy1mb0dV-11UJg/ssIfY7OFG5OykQOpn4CQCw"
"3:12","Hippo Tuskman","Switch lol"
"3:21","Keith","wtf"
"3:22","The 40","Deported"
"3:25","OHIO STATE","fox don’t play "
"3:27","The 40","😂"
"3:34","Hippo Tuskman","Didn’t think teleportation would happen lol"
"3:36","JAKE CAP","Lag"
"3:37","Kowboykool","😂 "
"3:38","Alice","UCkszU2WH9gy1mb0dV-11UJg/4PgfY73cJprKCq-_gIAO"
"3:48","wewhoareabouttodie saluteyou","The difference is this stream one cannot go back"
"3:53","Limitless Grxxens","Anybody else lagging?"
"4:01","TeamMetalSammy","We're in a different dimension"
"4:05","Mike Fort","Yeah it's the stream not us"
"4:05","Micah","ts laggy for me"
